sport,league_name,espn_slug,proposed_new_id,work_package,adapter_family,is_college,discovery_url,scoreboard_url,sample_event_id,sample_event_date,sample_file,evidence_level,activation_status,summary_url,summary_probe_http,teams_url,teams_probe_count,standings_url,standings_probe_nonempty,notes
soccer,English Women's Super League Promotion/Relegation Playoff,eng.w.promotion.relegation,espn:soccer:eng.w.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/eng.w.promotion.relegation/standings,not-established,
soccer,Coupe de France,fra.coupe_de_france,espn:soccer:fra.coupe_de_france,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.coupe_de_france/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.coupe_de_france/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.coupe_de_france/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fra.coupe_de_france/standings,not-established,
soccer,U.S. Open Cup,usa.open,espn:soccer:usa.open,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.open/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.open/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.open/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/usa.open/standings,not-established,
soccer,Saudi Pro League,ksa.1,espn:soccer:ksa.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ksa.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ksa.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ksa.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ksa.1/standings,not-established,
soccer,Concacaf Nations League,concacaf.nations.league,espn:soccer:concacaf.nations.league,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.nations.league/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.nations.league/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.nations.league/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/concacaf.nations.league/standings,not-established,
soccer,CONMEBOL Libertadores,conmebol.libertadores,espn:soccer:conmebol.libertadores,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.libertadores/scoreboard,401912526,2026-09-18T00:30Z,provider-samples/soccer--conmebol.libertadores.json,sample-returned,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.libertadores/summary?event=401912526,not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.libertadores/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/conmebol.libertadores/standings,not-established,
soccer,Concacaf Champions Cup,concacaf.champions,espn:soccer:concacaf.champions,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/concacaf.champions/standings,not-established,
soccer,FIFA World Cup Qualifying - UEFA,fifa.worldq.uefa,espn:soccer:fifa.worldq.uefa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.uefa/scoreboard,761952,2026-03-31T18:45Z,provider-samples/soccer--fifa.worldq.uefa.json,sample-returned,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.uefa/summary?event=761952,not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.uefa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.worldq.uefa/standings,not-established,
soccer,FIFA World Cup Qualifying - Playoff Tournament,fifa.wcq.ply,espn:soccer:fifa.wcq.ply,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wcq.ply/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wcq.ply/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wcq.ply/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.wcq.ply/standings,not-established,
soccer,FIFA World Cup Qualifying - Concacaf,fifa.worldq.concacaf,espn:soccer:fifa.worldq.concacaf,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.concacaf/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.concacaf/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.concacaf/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.worldq.concacaf/standings,not-established,
soccer,FIFA World Cup Qualifying - AFC,fifa.worldq.afc,espn:soccer:fifa.worldq.afc,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.afc/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.afc/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.afc/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.worldq.afc/standings,not-established,
soccer,FIFA World Cup Qualifying - CAF,fifa.worldq.caf,espn:soccer:fifa.worldq.caf,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.caf/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.caf/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.caf/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.worldq.caf/standings,not-established,
soccer,FIFA World Cup Qualifying - CONMEBOL,fifa.worldq.conmebol,espn:soccer:fifa.worldq.conmebol,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.conmebol/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.conmebol/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.conmebol/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.worldq.conmebol/standings,not-established,
soccer,FIFA World Cup Qualifying - OFC,fifa.worldq.ofc,espn:soccer:fifa.worldq.ofc,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.ofc/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.ofc/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.worldq.ofc/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.worldq.ofc/standings,not-established,
soccer,Women's International Friendly,fifa.friendly.w,espn:soccer:fifa.friendly.w,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.friendly.w/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.friendly.w/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.friendly.w/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.friendly.w/standings,not-established,
soccer,FIFA Women's World Cup Qualifying - UEFA,fifa.wworldq.uefa,espn:soccer:fifa.wworldq.uefa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wworldq.uefa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wworldq.uefa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wworldq.uefa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.wworldq.uefa/standings,not-established,
soccer,FIFA Women's World Cup Qualifying - Playoff Tournament,fifa.wwcq.ply,espn:soccer:fifa.wwcq.ply,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wwcq.ply/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wwcq.ply/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wwcq.ply/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.wwcq.ply/standings,not-established,
soccer,UEFA Women's Nations League,uefa.w.nations,espn:soccer:uefa.w.nations,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.w.nations/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.w.nations/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.w.nations/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/uefa.w.nations/standings,not-established,
soccer,USL Super League,usa.w.usl.1,espn:soccer:usa.w.usl.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.w.usl.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.w.usl.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.w.usl.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/usa.w.usl.1/standings,not-established,
soccer,UEFA Champions League Qualifying,uefa.champions_qual,espn:soccer:uefa.champions_qual,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.champions_qual/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.champions_qual/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.champions_qual/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/uefa.champions_qual/standings,not-established,
soccer,UEFA Women's Champions League Qualifying,uefa.wchampions_qual,espn:soccer:uefa.wchampions_qual,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.wchampions_qual/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.wchampions_qual/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.wchampions_qual/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/uefa.wchampions_qual/standings,not-established,
soccer,English Women's FA Cup,eng.w.fa,espn:soccer:eng.w.fa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.fa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.fa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.fa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/eng.w.fa/standings,not-established,
soccer,English WSL Players Cup,eng.w.league_cup,espn:soccer:eng.w.league_cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.league_cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.league_cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.w.league_cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/eng.w.league_cup/standings,not-established,
soccer,Spanish Liga F,esp.w.1,espn:soccer:esp.w.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.w.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.w.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.w.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/esp.w.1/standings,not-established,
soccer,Spanish Copa de la Reina,esp.copa_de_la_reina,espn:soccer:esp.copa_de_la_reina,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.copa_de_la_reina/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.copa_de_la_reina/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.copa_de_la_reina/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/esp.copa_de_la_reina/standings,not-established,
soccer,French Première Ligue,fra.w.1,espn:soccer:fra.w.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.w.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.w.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.w.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fra.w.1/standings,not-established,
